,a2c,ddpg,td3,ppo,sac,mvo
2022-01-29,3065079.59139,3040458.18266,2247565.1797550004,2336408.37369001,2986568.3756900006,3696758.633711491
2022-01-31,3085893.7713899994,3086881.3226599996,2290606.7897550003,2390443.1862800103,3031480.5056900005,3837275.1829945385
2022-02-01,3087772.67168,3125656.4226599997,2323896.7697550007,2424104.8285650103,3092784.9256900004,3877412.624405086
2022-02-02,3118777.89023,3131561.3226599996,2343345.7097550007,2428706.8888100097,3116414.27569,3933294.1689816643
2022-02-03,3063635.66023,3071571.1626599994,2295871.3197550005,2352983.9233350107,3084022.06569,3829682.7752160886
2022-02-04,3086083.3602299998,3136191.5026599993,2324197.4397550006,2453347.0784750106,3146717.69569,3945452.722160803
2022-02-05,3086470.19023,3136559.1626599994,2324442.0497550005,2453825.4545450103,3146928.6256899997,3945990.8260397604
2022-02-07,3067322.77023,3144711.6226599994,2331416.4297550004,2462918.8499300107,3168566.4756900007,3951080.1686836835
2022-02-08,3091652.0602300004,3199500.3626599996,2361211.6097550006,2504680.7277100105,3234580.7656900003,4028567.128075186
2022-02-09,3119830.41023,3214412.54266,2388289.1697550006,2512234.5573050105,3246718.46569,4076815.145370844
2022-02-10,3068500.180229999,3178796.3426599996,2367540.7497550007,2479726.891195011,3228429.0656900005,3978827.698183462
2022-02-11,3015987.5802299995,3119566.6826599995,2312237.4697550004,2421162.20205001,3159433.3556900006,3812250.8798863227
2022-02-12,3016723.95023,3120186.3426599996,2312537.4697550004,2421240.05428001,3159209.9656900004,3813220.2027602727
2022-02-14,2996778.70023,3105769.5026599993,2295083.0097550005,2420269.1869300096,3144610.0256900005,3819753.4622180695
2022-02-15,3045038.04023,3152682.9026599997,2348387.9197550006,2456275.45299501,3213044.6156899994,3919438.699066506
2022-02-16,3043135.23023,3155866.6226599994,2349189.8297550003,2455910.80608501,3216303.13569,3896122.247691186
2022-02-17,2975246.16023,3080263.9026599997,2280754.0697550005,2378671.3202300104,3108407.61569,3791291.9855901226
2022-02-18,2932183.57023,3062696.3226599996,2257087.9197550006,2341382.83627001,3071817.0756900003,3770305.9694975293
2022-02-19,2931971.355505,3061628.6626599994,2256697.9197550006,2340908.9066550103,3071689.8556899996,3768033.638179913
2022-02-22,2919268.8386649997,3040929.7426599995,2221327.8297550003,2326422.0536500104,3048681.16569,3734695.80385439
2022-02-23,2877190.135425,2979956.4426599997,2170715.4397550006,2267694.36074501,2958626.10569,3630781.573763571
2022-02-24,2894285.2557149995,2978005.9026599997,2199551.1997550004,2290822.82566501,2938096.7856900007,3714674.36018656
2022-02-25,2977597.040095,3063840.3826599997,2244739.9597550007,2365654.2364550103,3036636.00569,3822176.249059093
2022-02-26,2977808.3428849997,3064514.3826599997,2244651.0397550003,2365765.6004500105,3036817.88569,3822562.4684183337
2022-02-28,2956717.762884999,3029126.3426599996,2236373.6597550004,2346719.39966501,2976016.6256900006,3831659.2918731533
2022-03-01,2909435.491715,2903267.8826599997,2158468.9697550004,2270010.15732001,2824607.41569,3702811.692567308
2022-03-02,2960235.621714999,2966820.1226599994,2209451.8597550006,2319511.0209300104,2907034.38569,3780133.03685889
2022-03-03,2943302.91271,2943493.8826599997,2163118.7797550005,2284258.1366950106,2883409.5056900005,3701902.509773284
2022-03-04,2902187.2845099997,2868303.52266,2094707.0797550003,2237606.15496001,2784128.66569,3629097.775411034
2022-03-05,2902433.52451,2868355.5026599993,2095274.8497550006,2237850.52745001,2784715.90569,3629807.559616843
2022-03-07,2849216.1545099993,2747037.0426599993,2004004.1797550004,2148287.66999001,2664480.4856900005,3505723.074432415
2022-03-08,2821580.0774649996,2753264.8626599996,2012786.2597550005,2155283.0103600104,2689164.20569,3508035.3492342113
2022-03-09,2898987.807464999,2842714.9826599997,2093457.1497550004,2211599.66493501,2805169.77569,3612532.0974438293
2022-03-10,2881929.571555,2830642.5026599993,2075547.2097550004,2226731.93439501,2795208.14569,3588220.9905733024
2022-03-11,2853370.009325,2787234.1626599994,2047440.4797550002,2203561.9737250106,2773910.52569,3535318.6882456397
2022-03-12,2853103.378655,2787052.8226599996,2047500.7397550005,2203514.37557001,2773780.91569,3535324.5206465516
2022-03-14,2856424.4980199994,2792577.4826599997,2043621.8097550005,2193941.92306501,2799893.99569,3491107.0793532953
2022-03-15,2930960.548019999,2844770.1226599994,2096101.4297550004,2235993.28067501,2836670.39569,3621633.2260791436
2022-03-16,2974000.1080199997,2932071.3026599996,2166674.7097550007,2308619.493765011,2929782.7456900002,3736755.1103417566
2022-03-17,2995352.13802,2979294.8626599996,2178029.7897550007,2336425.1228550104,2977901.93569,3748948.2814808907
2022-03-18,3004805.698019999,3010336.8026599996,2203694.2797550005,2360446.5649800105,3009172.9656900004,3799143.545196778
2022-03-21,3002693.0700049996,3011519.6626599994,2178547.3497550003,2360779.5164700104,2997106.66569,3821921.9141468043
2022-03-22,3028247.4800050003,3066521.7026599995,2221001.6297550006,2399531.03969501,3045331.4056900004,3857691.273154584
2022-03-23,2991583.970005,3021300.9226599997,2174443.3397550005,2365777.9422650104,2977062.48569,3833384.6677508075
2022-03-24,3018104.290005,3059396.3826599997,2206578.3797550006,2395919.4337750105,3030971.64569,3916200.3724825983
2022-03-25,3032890.3600049997,3089006.5026599998,2215950.1097550006,2418469.19132501,3065336.48569,3929443.672735854
2022-03-28,3054855.190005,3087448.0026599993,2226649.7197550004,2423642.6490100105,3049522.83569,3958445.764564479
2022-03-29,3081603.560005,3106302.1226599994,2263900.199755001,2448070.011475011,3085860.40569,4010694.765666575
2022-03-30,3074097.500005,3078052.1626599994,2256787.3697550003,2411434.1282350104,3073330.21569,3960513.2344222963
2022-03-31,3016134.1500049997,3009516.64266,2207610.3697550003,2346041.1013350105,2971799.5256900005,3831183.7490814133
2022-04-01,3016438.4400049997,2998343.9626599993,2200175.1697550006,2334243.3931850106,2955131.4756900007,3822452.863230629
2022-04-04,3031321.7200049995,3027682.4626599997,2215530.9497550004,2363878.87250001,2961228.3756900006,3881678.105817586
2022-04-05,3009634.7843299997,2987466.52266,2171758.4997550007,2324265.154045011,2926797.18569,3803372.1635625595
2022-04-06,2983794.77383,2951703.2826599996,2114120.8197550005,2286939.444695011,2884800.7556900005,3743683.741879345
2022-04-07,2983578.9154749997,2944794.3826599997,2114676.7897550003,2276770.1025450104,2878252.5256900005,3737451.540105968
2022-04-08,2976222.585475,2951664.06266,2101180.2097550007,2260439.1866800105,2890470.44569,3689431.1854581134
2022-04-11,2913877.0354750003,2910533.10266,2058830.1797550004,2237434.32745001,2839902.7356900005,3613639.6827810453
2022-04-12,2896814.4654750004,2888757.52266,2048481.9397550006,2224267.82429001,2825422.4956900002,3600136.2060311246
2022-04-13,2922281.285475,2906453.5026599993,2087653.6597550004,2256561.9997750106,2860335.28569,3670057.2054528156
2022-04-14,2883207.625475,2865062.8026599996,2042291.5497550005,2209886.9312550104,2771688.20569,3581130.225873012
2022-04-18,2881730.145475,2888991.2226599995,2041833.7197550004,2222374.9624250107,2779742.4256900004,3583556.8867302407
2022-04-19,2943629.748769999,2943963.0826599994,2080378.0397550003,2283017.3515600106,2814186.14569,3679527.7740537743
2022-04-20,2954316.1473149993,2945668.8826599997,2083743.1797550004,2263964.6654550103,2830628.43569,3635991.7117422805
2022-04-21,2924184.557315,2909839.4026599997,2047997.4897550005,2218304.01182001,2786432.84569,3563148.3174963864
2022-04-22,2865874.2673149994,2832735.8626599996,1990168.5697550005,2163087.6341600106,2686121.37569,3484584.738674352
2022-04-25,2918458.0257249996,2844380.7026599995,2005086.3997550006,2176103.75231501,2702789.8456900003,3529591.2202238464
2022-04-26,2839249.7924049995,2755827.3826599997,1925892.0797550005,2074046.5694200103,2587929.1956900004,3393866.672196355
2022-04-27,2866070.592094999,2750276.7426599995,1927257.6497550006,2059024.9637900104,2569996.1156900004,3361935.259984825
2022-04-28,2904242.4420949994,2819562.4626599993,1956437.7297550004,2121301.20098001,2630807.6756900004,3478545.085422921
2022-04-29,2815220.1814,2685335.4826599997,1885331.0197550005,1971755.31765501,2517545.2856900007,3281909.178997621
2022-05-02,2838400.8214,2696154.7826599996,1914229.7797550005,1994376.4144400102,2539885.4756899998,3317189.4680567826
2022-05-03,2842084.9213999994,2722906.8026599996,1931684.6997550004,2014187.6855250103,2570665.4656900004,3345080.886511328
2022-05-04,2910618.548625,2816468.8626599996,1997172.9397550004,2078487.8290200105,2674118.51569,3480200.586344265
2022-05-05,2823361.938625,2703305.7426599995,1924959.5697550005,1985067.5004700103,2591001.14569,3308591.6252539465
2022-05-06,2808898.9986250005,2683426.0026599993,1908938.1597550006,1969954.2187650108,2560635.4656900004,3310227.678865937
2022-05-09,2750086.5237599993,2621720.0826599994,1815447.8097550003,1915109.6539750104,2480446.44569,3166526.6523292875
2022-05-10,2760245.7103649997,2606292.3626599996,1817263.3597550006,1902108.3574150105,2461129.35569,3185845.6596573777
2022-05-11,2707648.8183399998,2551688.0826599994,1770329.3597550006,1860520.4308850104,2418936.4856899995,3107448.0479260813
2022-05-12,2692344.968339999,2534729.8826599997,1736545.9097550004,1875997.4325050104,2413051.8656900004,3090661.5885529732
2022-05-13,2717840.57834,2576542.7826599996,1774954.9597550007,1924262.4209050105,2472257.8956899997,3210774.878075422
2022-05-16,2721092.47931,2553918.06266,1763115.6897550004,1907966.5805200103,2446516.76569,3184796.1625240995
2022-05-17,2775723.831075,2629040.3026599996,1825824.3697550003,1971210.88608001,2519522.5556900008,3315199.3353995034
2022-05-18,2686890.5010749996,2530707.6226599994,1746312.2597550005,1885182.8585050104,2425678.36569,3151102.632300911
2022-05-19,2673835.47337,2500628.2226599995,1744707.5997550003,1874719.1103600105,2404752.44569,3131585.198186845
2022-05-20,2687985.16718,2483644.7426599995,1721133.3697550006,1863231.6219450103,2405310.42569,3104034.763547819
2022-05-23,2760855.9426549994,2559091.2026599995,1778155.6697550004,1891650.4766300102,2472799.1156900004,3163754.7772485297
2022-05-24,2765151.0072099995,2542631.4826599997,1756584.8697550006,1867986.62748501,2436836.66569,3103608.1413184926
2022-05-25,2770852.1315349997,2578787.0426599993,1777632.4697550004,1891954.2420750102,2469042.1656899997,3130603.198955686
2022-05-26,2802516.061535,2642446.0026599993,1818524.5097550005,1944774.2943150103,2535678.66569,3231340.7859262107
2022-05-27,2846893.1315349997,2703333.8226599996,1862505.3697550003,1988390.8525550102,2596736.4856900005,3325990.7129780725
2022-05-31,2830902.3115349994,2714483.7026599995,1852995.2497550007,2010786.6567800103,2589165.21569,3339235.004599292
2022-06-01,2811105.4415349998,2684080.2626599995,1837106.1297550006,1995003.2090250107,2537224.70569,3326813.1685978416
2022-06-02,2821560.051535,2730478.3626599996,1885366.5297550005,2038832.3760150105,2600079.32569,3432932.470032856
2022-06-03,2787215.4015349997,2676958.9626599997,1855099.5297550005,1996765.7067400103,2547242.71569,3358628.7177374316
2022-06-06,2782955.121535,2689024.1626599994,1857272.2697550005,2010446.9248500105,2561840.62569,3372236.1158571914
2022-06-07,2815696.661535,2700524.8826599997,1881612.6397550004,2012403.8659950104,2593450.8456900003,3382734.021700206
2022-06-08,2791293.1515349997,2657139.6626599994,1851032.7397550005,1973366.62750001,2508054.0156900003,3331818.310558741
2022-06-09,2725203.1915349993,2577028.9026599997,1800971.3197550005,1916513.6282000104,2444975.5256900005,3226871.6380290035
2022-06-10,2644546.084955,2471741.2026599995,1718554.3597550006,1829963.7918100103,2342950.5256900005,3104150.829988959
2022-06-13,2569189.2885699994,2389817.4026599997,1633971.5297550005,1761054.83922001,2247042.45569,2958229.110242499
2022-06-14,2563076.0085699996,2376487.14266,1658978.1697550004,1752984.2184600104,2232793.8456900003,2953978.7139270804
2022-06-15,2615003.1385699995,2408371.1226599994,1726533.1097550006,1795781.6151150106,2278374.88569,3034420.040780944
2022-06-16,2569728.840485,2324329.8426599996,1688014.7697550005,1735654.7520450107,2191497.27569,2918545.9407166727
2022-06-17,2579242.580485,2358185.1826599995,1708721.0297550005,1746229.7017050104,2219199.95569,2938842.8285960676
2022-06-21,2635770.4904849995,2397583.7226599995,1740541.6197550003,1775377.8299500102,2260926.79569,3005301.081732219
2022-06-22,2642949.1061449996,2391998.9026599997,1733815.9597550004,1769595.7446000106,2242977.5356900003,3011944.4959958107
2022-06-23,2681340.0143349995,2389467.4226599997,1730544.0597550003,1775803.25190501,2218788.6156900004,3039222.7946042446
2022-06-24,2753503.201734999,2471152.64266,1807607.8097550005,1841733.6604800108,2318224.32569,3146550.8082754463
2022-06-27,2739178.7617349997,2445595.5426599993,1783829.5997550003,1815198.5320200103,2288574.1056899996,3114006.780187036
2022-06-28,2668734.0017349995,2398664.2826599996,1754141.1497550006,1766930.0011750103,2255569.73569,2998242.0747721894
2022-06-29,2675896.6417349996,2386090.6226599994,1759686.2797550005,1760932.5027100109,2228268.58569,2989797.8282721844
2022-06-30,2657779.9217349994,2362662.4026599997,1733458.5797550003,1733707.9152350104,2191173.73569,2949346.4284594003
2022-07-01,2688853.3517349996,2392812.14266,1762275.8697550006,1749746.0384900104,2225447.4156900006,2968284.335557345
2022-07-05,2689035.5817349995,2403364.4026599997,1761126.6997550006,1768496.8321450104,2215393.83569,3007195.660467824
2022-07-06,2698686.3817349994,2401939.5026599993,1762519.6897550004,1770188.2819550105,2199170.1756900004,3018107.3664883254
2022-07-07,2720721.531734999,2444950.9626599997,1790737.3797550004,1802016.4239500104,2245948.10569,3085040.515172548
2022-07-08,2715473.4117349996,2438203.8426599996,1781855.9497550004,1791277.1696000102,2237186.79569,3079786.929483644
2022-07-11,2695915.2217349997,2410565.52266,1763312.2897550005,1760771.51591001,2214710.2656900003,3027133.3735633474
2022-07-12,2639184.8717349996,2397066.7426599995,1758396.8797550006,1751614.1571450103,2203078.6756900004,3018414.9865743807
2022-07-13,2623671.6217349996,2382214.3826599997,1737041.4497550004,1743304.8581450104,2180513.81569,3021256.5790170203
2022-07-14,2617877.261735,2357489.5426599993,1734849.5297550005,1735875.56484501,2140077.43569,3044886.5925574517
2022-07-15,2683053.8852800005,2421676.1026599994,1788391.1997550006,1798966.9874300105,2272828.92569,3109111.58972886
2022-07-18,2652459.11528,2410474.5626599994,1779226.2297550004,1798181.5545950104,2265422.2756899996,3083614.181282441
2022-07-19,2683602.1352799996,2488523.6626599994,1840970.7997550003,1861812.6053550104,2351346.8656900004,3176261.381548395
2022-07-20,2692519.55528,2511251.14266,1855074.3097550003,1895803.72255501,2361266.23569,3239754.336688757
2022-07-21,2710936.18528,2534887.4026599997,1876499.2197550004,1912504.84951001,2380550.1856899997,3282238.5138299186
2022-07-22,2693957.15528,2527437.60266,1850001.5097550005,1891214.0875950104,2381933.73569,3238571.5084391246
2022-07-25,2695114.18528,2534501.1226599994,1845424.5797550005,1889525.1324100108,2391166.76569,3223383.4810274104
2022-07-26,2672908.6752799996,2506549.0026599993,1812567.9297550004,1869556.14738501,2355344.01569,3175731.5103915497
2022-07-27,2744021.74528,2550604.14266,1876255.5897550005,1914531.5721450106,2406333.09569,3268398.389514882
2022-07-28,2781158.27528,2552108.1626599994,1904409.4397550006,1928413.4748850104,2413253.03569,3299688.895290592
2022-07-29,2805454.2052799994,2615969.64266,1925469.1697550006,1997907.2713250103,2441604.7656900007,3422943.135615535
2022-08-01,2795504.21528,2609915.4626599997,1942430.6297550006,2004916.7887600106,2435604.7456900002,3447674.013144913
2022-08-02,2764568.89528,2576980.6826599995,1906859.1597550004,1979979.7432750103,2399810.3456900003,3438270.79438341
2022-08-03,2814280.6152799996,2635113.10266,1951167.9397550006,2023934.1967250104,2453381.02569,3502505.0003708145
2022-08-04,2796555.905279999,2647731.7426599995,1948515.4697550004,2044958.7499450103,2442745.98569,3560010.886795286
2022-08-05,2797046.6952799996,2660836.60266,1947592.7197550004,2038904.4211300104,2452757.93569,3533113.5263409363
2022-08-08,2780496.3152799997,2651923.64266,1942325.8997550006,2033538.2448300105,2449868.83569,3505654.139677748
2022-08-09,2791489.89528,2654744.1226599994,1951294.8997550004,2020113.9393050112,2458478.72569,3461370.3600008506
2022-08-10,2838654.19528,2718201.5426599993,2001317.0697550005,2076071.0364800103,2525357.48569,3549661.2708210032
2022-08-11,2821713.2152799997,2730642.60266,2002760.4997550002,2078698.8534100105,2552745.3456900003,3519388.0515114227
2022-08-12,2838608.55528,2779487.8826599997,2033340.4697550007,2114804.487995011,2596298.0556900003,3578023.939533649
2022-08-15,2847215.86528,2775772.9826599997,2035330.8197550005,2111550.7189300107,2584891.5256900005,3583154.870452595
2022-08-16,2858162.12528,2784177.9626599997,2041093.1397550004,2121007.7771300105,2593457.10569,3590435.2028147834
2022-08-17,2846687.41528,2759322.3626599996,2016478.7997550005,2090240.8979550104,2568598.7856899993,3556020.9474062724
2022-08-18,2834883.6952799996,2759175.60266,2020068.7097550004,2091592.6310500104,2577475.73569,3570824.271766586
2022-08-19,2821054.6952800006,2709126.4226599997,1976983.5297550005,2045886.7842850103,2522549.4956900002,3495754.647748635
2022-08-22,2758524.52528,2636221.4626599993,1922986.9597550004,1982137.9167850106,2451593.12569,3403265.3873635707
2022-08-23,2745553.715279999,2633039.64266,1921981.2997550005,1986614.4011050104,2453863.40569,3397983.403070368
2022-08-24,2742556.84528,2640320.9426599997,1930078.6297550006,1986745.3999800105,2459369.93569,3404426.378550443
2022-08-25,2775486.50528,2686573.9826599997,1967390.4597550004,2029019.2591000104,2506279.48569,3487924.5270964624
2022-08-26,2689445.3452799995,2562735.8226599996,1896753.1997550004,1923737.0394050106,2414161.9256900004,3329416.1131130373
2022-08-29,2667447.8052799995,2531808.6226599994,1886034.1997550004,1903374.1512500106,2395379.84569,3283239.0716688447
2022-08-30,2650972.0452799997,2514214.56266,1868112.5697550005,1886283.7394000106,2389854.27569,3243848.463951027
2022-08-31,2631278.2952800007,2487358.3226599996,1852408.9597550007,1863836.0518500102,2357953.81569,3200527.780157751
2022-09-01,2649843.9752799994,2497129.2626599995,1831898.0597550003,1870145.4266550103,2360851.23569,3196832.283965765
2022-09-02,2614943.484805,2469979.8826599997,1810639.3497550003,1849343.8028450103,2340482.3856900004,3150955.2962230584
2022-09-06,2601001.4048149996,2440655.5826599994,1801962.5297550005,1819418.6938350103,2332065.7356899995,3118058.449676225
2022-09-07,2635299.3484549993,2493012.02266,1839718.7097550004,1863463.7332600104,2384319.10569,3167005.480597619
2022-09-08,2657589.2584549994,2510017.6026599994,1862859.0397550005,1880589.7272300106,2426499.0156900003,3194240.9654317247
2022-09-09,2689328.138455,2559840.4626599997,1887573.1097550006,1920142.4910750105,2470464.7856900003,3257087.841076117
2022-09-12,2706372.5384549997,2610997.8026599996,1907962.8697550003,1947412.8567650102,2516461.78569,3303372.4951009015
2022-09-13,2594849.3384549995,2492078.2626599995,1808070.3597550006,1845516.15351001,2411704.3656900004,3104441.76826289
2022-09-14,2612098.8684549998,2497796.02266,1808841.9597550004,1842375.6616000102,2403463.08569,3133391.15033035
2022-09-15,2589850.968455,2492397.7026599995,1792161.8097550005,1828269.0160550105,2395486.9256900004,3101019.0093572377
2022-09-16,2591199.358455,2467045.7226599995,1764843.2497550005,1802998.52552001,2356305.4156899997,3077033.6979487278
2022-09-19,2589481.0784549997,2496874.7626599995,1772755.0197550002,1816756.0717050103,2383562.8656900004,3102017.877140915
2022-09-20,2566103.278454999,2475832.8826599997,1756473.1697550004,1791813.9222850103,2336978.2956900005,3082945.8547111754
2022-09-21,2527089.448454999,2411422.9626599997,1726601.2797550005,1752965.91828501,2285235.4856900005,3025648.482165625
2022-09-22,2542447.9004349997,2370294.6826599995,1706104.1297550006,1728595.0923900101,2232912.13569,2973512.120169602
2022-09-23,2520328.130435,2324945.6426599994,1658262.9197550004,1690160.1226050104,2171911.8956900006,2917566.056533755
2022-09-26,2501492.100435,2300803.8826599997,1632948.0997550006,1683858.3250300104,2136296.1556900004,2901130.358103522
2022-09-27,2489582.6904349998,2294662.7826599996,1624775.6797550004,1672705.7523500102,2118729.31569,2905201.8932064585
2022-09-28,2524354.330435,2329389.64266,1666951.7797550005,1705587.3740900105,2163038.36569,2941879.378362554
2022-09-29,2487165.040435,2276315.3826599997,1620744.9897550005,1662941.08067501,2112839.4756899998,2833772.6271393066
2022-09-30,2454469.570435,2236881.5026599993,1589400.2697550005,1637360.5074250104,2080878.24569,2783175.003502117
2022-10-03,2499112.460435,2306154.7026599995,1644009.3697550003,1683134.1009550104,2153464.33569,2856410.666911618
2022-10-04,2572691.6561849993,2392772.6826599995,1714301.9497550004,1748256.8254800101,2244692.5956900003,2944828.631108891
2022-10-05,2565301.9961849996,2376834.6226599994,1706338.6597550004,1740129.9390300103,2233657.8356900006,2940105.3033219636
2022-10-06,2526305.056185,2337633.9826599997,1689924.6097550006,1711585.7160350103,2196311.9956900002,2911675.921055237
2022-10-07,2452306.7161849993,2264752.6826599995,1631378.2497550005,1642140.3775650102,2133956.02569,2762501.0570182004
2022-10-10,2432076.55494,2253088.8626599996,1615088.7997550005,1634762.0955000105,2111307.3456900003,2757065.905522316
2022-10-11,2417841.1040649996,2226253.1226599994,1594411.8797550006,1617025.5627000106,2090137.7356900002,2744943.518837033
2022-10-12,2420633.9845799995,2228771.1826599995,1593554.8797550006,1621141.0958850102,2090435.69569,2746331.740769619
2022-10-13,2498360.32458,2312507.8626599996,1652819.2797550005,1671243.1264100103,2180333.21569,2802216.316963629
2022-10-14,2467943.904579999,2266176.6826599995,1629621.8697550006,1629578.58238501,2122918.33569,2722177.036561146
2022-10-17,2530388.34458,2344656.0026599993,1679187.8697550006,1686852.0024600106,2194148.84569,2809697.322522548
2022-10-18,2541914.4345799997,2384699.4226599997,1692885.3997550006,1713481.3667050104,2230452.5756900003,2834392.6415769095
2022-10-19,2514970.2445799992,2352255.3226599996,1685590.8797550006,1689782.97646501,2221457.49569,2814060.006085476
2022-10-20,2507959.064579999,2331112.922659999,1680603.2797550005,1678630.1996100103,2211801.60569,2814146.561389589
2022-10-21,2579280.5045799995,2402644.3226599996,1732638.2397550005,1740056.3339900102,2285274.39569,2890149.838320437
2022-10-24,2619876.8245799993,2432768.9226599997,1761774.5097550005,1760774.2199800105,2318645.13569,2916455.226933548
2022-10-25,2639088.3045799998,2466001.9626599997,1792755.8797550006,1777082.95775501,2360088.3356899996,2964031.4881129516
2022-10-26,2577950.41458,2456205.3426599996,1697387.3497550003,1765351.7589650105,2362086.6856899997,2904002.2054496
2022-10-27,2560564.1845799997,2431031.7426599995,1705240.5497550005,1739843.02189501,2365942.4256900004,2855603.008901241
2022-10-28,2625266.0345799997,2482015.6226599994,1759913.8997550006,1743397.6439750104,2423841.0756900003,2919238.2556904634
2022-10-31,2601421.444455,2461109.8226599996,1741748.6397550004,1728327.86249001,2401523.9156900006,2880546.0438754647
2022-11-01,2583395.344455,2440642.4426599997,1735727.2697550002,1699964.2637900102,2396330.5756900003,2832075.2374839503
2022-11-02,2526438.4644549997,2384814.3026599996,1718948.1397550004,1653952.7010400102,2363519.75569,2762168.9953508917
2022-11-03,2495900.984455,2337356.0826599994,1724728.0197550005,1634700.64974501,2336669.96569,2737454.9772803793
2022-11-04,2542121.5244549992,2382558.5426599993,1767964.7397550005,1671774.3246800106,2402276.5956900003,2772404.3856993685
2022-11-07,2586268.944454999,2395366.6626599994,1810254.3397550005,1679242.5634050102,2432925.50569,2793102.080780228
2022-11-08,2598328.3144549998,2410983.3826599997,1828621.3997550004,1683337.6311600106,2448455.62569,2809120.2969297115
2022-11-09,2561496.854455,2355183.1826599995,1802811.2997550005,1642049.0351050103,2403224.5956900003,2724842.625533836
2022-11-10,2677324.5444549997,2500551.4426599997,1918075.8197550005,1764884.9745750104,2543059.77569,2939545.5609184625
2022-11-11,2676848.764455,2539374.2226599995,1939608.4197550006,1816647.6279800104,2574068.02569,3001110.1244449113
2022-11-12,2676429.1844549994,2538822.56266,1939161.8297550005,1816179.85639001,2573158.9556899997,3000869.219779863
2022-11-14,2660988.984455,2509984.6626599994,1898881.3097550003,1783056.7149200107,2537022.7956900005,2989144.8175151004
2022-11-15,2669072.974455,2516611.4426599997,1908750.9397550006,1793369.7941350103,2549904.62569,3026946.858550936
2022-11-16,2663603.9344549994,2487106.2426599995,1893134.8097550003,1758402.3598450103,2519306.49569,2975902.2615431994
2022-11-17,2668398.7044549994,2467772.8426599996,1877284.1697550006,1733927.4889550104,2455345.76569,2983092.673883495
2022-11-18,2679964.764455,2481721.9026599997,1885404.5497550005,1731776.3570950103,2478622.8956900006,2986405.0486158775
2022-11-19,2678459.4044549996,2480698.9426599997,1884600.1897550006,1731305.7537200102,2477835.0856900006,2985339.7495775935
2022-11-21,2683414.554455,2471460.0826599994,1889802.4397550006,1724721.8603800107,2488868.25569,2952621.8146347273
2022-11-22,2708108.024455,2502450.8826599997,1901668.5397550005,1742894.3489200103,2509303.2856900003,2995218.298118025
2022-11-23,2717794.564455,2512185.8426599996,1915354.7397550005,1747816.4228100104,2513164.39569,3016449.8716927315
2022-11-25,2719344.054455,2508647.10266,1926029.9697550004,1745581.0752900105,2512039.1256899997,2994780.658071378
2022-11-28,2678293.7544549997,2455762.6626599994,1871794.6897550006,1708538.5773500102,2441446.1556900004,2944058.4042176614
2022-11-29,2669370.334455,2469511.52266,1883739.8697550006,1709883.4882300105,2463595.4456900004,2927229.1936928486
2022-11-30,2749769.4144549994,2528742.1026599994,1963984.3997550006,1756738.0598900106,2568909.4256900004,3030385.187958111
2022-12-01,2744172.2344549997,2510451.08266,1949822.7997550005,1743991.8178550105,2550893.3556900006,3022326.1849588947
