date,a2c,ddpg,td3,ppo,sac,mvo
2020-10-20,2929540.0832250016,2920058.850225,3474950.65055,2953380.2933000005,2519661.6431000005,3684652.0073590125
2020-10-21,2940968.9832250015,2919710.800225,3471155.65055,2954686.093300001,2543704.9431000007,3710020.165889494
2020-10-22,2917470.5832250016,2903474.100225,3447763.45055,2939460.6433000015,2525273.8931000005,3678893.58959979
2020-10-23,2937740.9832250015,2910277.7502250005,3455131.35055,2945777.043300001,2537735.3431000006,3705181.307309905
2020-10-26,2882746.133225002,2870511.7002250007,3414350.0505500003,2909021.443300001,2506466.0931000006,3644346.2886255486
2020-10-27,2996032.633225002,2915487.9502250007,3485943.40055,2995775.143300001,2555417.0431000013,3721344.7828399753
2020-10-28,2948159.783225002,2852948.400225,3395641.10055,2932754.293300001,2503329.143100001,3652013.3586035874
2020-10-29,2979307.6832250017,2857648.800225,3372750.25055,2956132.643300001,2500863.8431000006,3629532.186028882
2020-10-30,2962268.383225002,2849334.400225,3336615.25055,2941787.443300001,2492996.4931000005,3608883.119617559
2020-11-02,2948507.783225002,2830339.800225001,3335995.75055,2924345.0933000003,2531722.543100001,3626157.215907231
2020-11-03,2963067.7332250015,2855916.1502250005,3376081.4005500004,2931454.6933000013,2578130.1931000003,3687331.860363799
2020-11-04,2991407.283225002,2882100.000225,3409853.8005500003,2952529.493300001,2588047.793100001,3706947.7119947923
2020-11-05,3067318.2832250022,2923467.850225,3437900.85055,3005132.243300001,2633550.743100001,3780138.6832708213
2020-11-06,3063525.033225002,2926733.250225,3417236.9505499997,2971719.693300001,2650665.343100001,3798338.7738536764
2020-11-09,3087654.8332250016,2932699.9002250005,3430589.10055,2977859.143300001,2669299.343100001,3856579.631210083
2020-11-10,3086200.5832250016,2913754.7502250005,3362238.0505500003,2917825.3433000008,2703977.4431000007,3905175.815817842
2020-11-11,3077253.3832250014,2953370.750225,3444941.60055,2971018.443300001,2725772.5931000006,3890950.8332175706
2020-11-12,3058889.783225002,2939460.4002250005,3415103.70055,2961700.043300001,2717665.893100001,3882162.284621534
2020-11-13,3063653.483225002,2950976.100225,3439452.70055,2981567.443300001,2710067.793100001,3892406.740591648
2020-11-14,3073828.883225002,2958926.050225,3447729.1005500006,2991047.743300001,2720618.843100001,3902932.7729104124
2020-11-17,3098852.3332250016,2951035.600225,3409942.95055,2968534.293300001,2754931.993100001,3931185.462379664
2020-11-18,3104451.283225002,2942696.5502250004,3362312.7505500005,2952900.593300001,2763324.0931000006,3915731.5805553263
2020-11-19,3060389.1332250014,2915037.8002250004,3362963.1005499996,2927802.693300001,2716203.0431000004,3884071.865758823
2020-11-20,3093885.483225002,2900337.7002250007,3383369.2005499997,2928556.443300001,2736314.993100001,3962762.609931646
2020-11-23,3103001.1332250014,2932750.8002250004,3448035.0505500003,2981260.293300001,2718462.0931000006,3944784.342481775
2020-11-24,3140252.383225002,2954899.8002250004,3489063.45055,3016628.443300001,2742021.2431000005,3951262.609814046
2020-11-25,3070175.083225002,2903799.4002250005,3420096.3505500006,2952703.8433000008,2685662.243100001,3878234.045704952
2020-11-26,3090073.533225002,2944868.000225,3480198.3005500003,2995929.5433000014,2720995.993100001,3926646.4432254788
2020-11-27,3151897.8332250016,2940138.4002250005,3458905.8505499996,3001788.893300001,2756532.4431000007,3986311.7643399714
2020-12-01,3161878.033225002,2977080.0502250004,3455844.80055,3033113.2433000007,2790486.6931000003,3995343.320547727
2020-12-02,3228420.183225002,2997474.9002250005,3488299.75055,3083130.9933000007,2802291.593100001,4065810.9129657988
2020-12-03,3300625.533225002,3031820.4002250005,3540713.3005500003,3146823.193300001,2817815.3431000006,4127434.64918219
2020-12-04,3334940.1332250014,3044690.600225,3553815.3005500003,3173527.893300001,2841658.5931000006,4166292.961021063
2020-12-07,3359373.6832250017,3097461.6502250005,3615598.25055,3229551.8433000008,2872428.9931000005,4190968.236073534
2020-12-08,3333024.633225002,3090838.700225,3608459.9505499997,3200780.5433000014,2856328.693100001,4177893.5059397593
2020-12-09,3412557.7332250015,3120126.9002250005,3631755.80055,3249966.9433000013,2899323.7431000005,4228689.39868171
2020-12-10,3406489.3332250016,3107438.4502250007,3630284.10055,3244006.443300001,2881658.0931000006,4214056.12786052
2020-12-11,3404739.783225002,3101036.7502250005,3627167.40055,3230849.5933000008,2878631.7431000005,4228234.2056973325
2020-12-14,3439742.633225002,3119024.600225,3645624.70055,3254647.993300001,2899372.5931000006,4263524.575276392
2020-12-15,3428326.083225002,3118643.750225,3647534.5505500003,3244142.5933000008,2911464.643100001,4271700.004859715
2020-12-16,3489648.0332250013,3149815.3502250006,3666658.30055,3273108.1433000006,2966621.143100001,4352297.385044232
2020-12-17,3495249.3832250023,3167113.850225,3681055.0505500003,3275560.843300001,2997227.6431000005,4372439.291356238
2020-12-18,3510280.7332250015,3206941.5002250005,3772750.60055,3329753.543300001,2991258.1931000007,4397792.734629849
2020-12-21,3427765.4332250017,3114705.600225,3650658.5505500003,3235320.093300001,2916474.2431000005,4274797.752879502
2020-12-22,3477395.033225002,3152457.000225,3714546.20055,3290644.243300001,2941665.5931000006,4328624.40366029
2020-12-23,3524560.233225002,3192520.1502250005,3745950.45055,3336743.093300001,2971895.9931000005,4349130.475712728
2020-12-24,3545939.433225001,3216384.550225,3742597.6005500006,3337237.243300001,3008467.8931000005,4380110.981094928
2020-12-28,3593423.583225002,3233783.8502250006,3770153.9005500004,3359714.643300001,3035931.293100001,4454657.576358879
2020-12-29,3610064.833225002,3238435.9502250003,3755501.0505500003,3359273.4433000013,3061742.4431000007,4471348.375596617
2020-12-30,3642233.883225002,3250360.2002250003,3764230.3505499996,3388391.2933000014,3077303.743100001,4505411.161489995
2020-12-31,3667644.783225002,3270205.7002250003,3790845.20055,3411031.193300001,3102592.8931000005,4544976.374959797
