,date,account_value
855,2022-05-05,2770494.2150350013
856,2022-05-06,2749326.055035001
857,2022-05-09,2674597.0150350006
858,2022-05-10,2698053.175035001
859,2022-05-11,2624379.9118550005
860,2022-05-12,2600048.1687200014
861,2022-05-13,2648919.846970001
862,2022-05-16,2644046.9269700013
863,2022-05-17,2703734.386970001
864,2022-05-18,2594326.5969700012
865,2022-05-19,2585711.366970001
866,2022-05-20,2587447.586970001
867,2022-05-23,2662057.3442850006
868,2022-05-24,2651878.399960001
869,2022-05-25,2675021.0653650006
870,2022-05-26,2716531.9156750003
871,2022-05-27,2778867.1348850005
872,2022-05-31,2779461.788745001
873,2022-06-01,2764132.8890800006
874,2022-06-02,2794853.8608650006
875,2022-06-03,2752743.769860001
876,2022-06-06,2753012.461135001
877,2022-06-07,2783055.5305350004
878,2022-06-08,2748116.3704750007
879,2022-06-09,2684124.3888500007
880,2022-06-10,2575242.1966300006
881,2022-06-13,2475415.850955001
882,2022-06-14,2471317.8156850007
883,2022-06-15,2537496.328410001
884,2022-06-16,2475044.766165001
885,2022-06-17,2494454.0991950007
886,2022-06-21,2554287.4093400007
887,2022-06-22,2552915.7821950004
888,2022-06-23,2588154.1629050006
889,2022-06-24,2679375.806430001
890,2022-06-27,2651086.9664300005
891,2022-06-28,2579128.948890001
892,2022-06-29,2596456.561840001
893,2022-06-30,2564256.6594550004
894,2022-07-01,2599023.9400950004
895,2022-07-05,2621000.573365001
896,2022-07-06,2641054.4668300003
897,2022-07-07,2665001.410505
898,2022-07-08,2654976.133660001
899,2022-07-11,2627189.9369850005
900,2022-07-12,2550822.550715001
901,2022-07-13,2534491.3645500005
902,2022-07-14,2528848.814380001
903,2022-07-15,2592354.734375001
904,2022-07-18,2572122.9889850006
905,2022-07-19,2624529.5006100005
906,2022-07-20,2643196.1508150008
907,2022-07-21,2669652.871065001
908,2022-07-22,2640332.9890000005
909,2022-07-25,2633672.8872050005
910,2022-07-26,2572396.4770900006
911,2022-07-27,2698441.9676800007
912,2022-07-28,2732396.487400001
913,2022-07-29,2790761.917080001
914,2022-08-01,2774711.617530001
915,2022-08-02,2743598.2278000005
916,2022-08-03,2813042.058960001
917,2022-08-04,2814668.0793250008
918,2022-08-05,2811054.7380500007
919,2022-08-08,2787576.258525001
920,2022-08-09,2800993.469315001
921,2022-08-10,2864725.0476150005
922,2022-08-11,2853587.167085001
923,2022-08-12,2893905.8358650003
924,2022-08-15,2904441.432070001
925,2022-08-16,2906299.7304950007
926,2022-08-17,2889120.7887550006
927,2022-08-18,2882309.4648000007
928,2022-08-19,2843923.44352
929,2022-08-22,2767553.6229100004
